repo,commit,parent,commit_date,removed_dep,commit_message,native_replacement_evidence,native_migration_score,lines_of_code_before,lines_of_code_after,avg_complexity_before,avg_complexity_after
louislam/uptime-kuma,e2dbacb383acdd981a5f09d07c3a4e6ee96770d5,9b05e86c253b23a95c3c173ba2b2911248ea49c8,2021-10-14T00:22:49+08:00,babel-plugin-rewire,Fix encoding problem of ping result for non-English Windows,False,0,,,,
louislam/uptime-kuma,5fa9b33c7989d4b7c35b6171754c615ac044f2be,f6a984b67166fa59ee57b2b5348268b9696ccbaf,2021-09-23T12:49:15+02:00,cross-env,Install `cross-env` as dev dependency for now,False,0,,,,
louislam/uptime-kuma,4591adc05ea2196e5c4da031ec2cdb5100c2f18d,6aaf984f29b6bef6bb9fb8f859744aa60a97ef59,2021-09-21T01:15:20+08:00,sqlite3,second attempt: prebuilt node-sqlite3 and update SQLite to 3.36,False,0,,,,
louislam/uptime-kuma,cd1a3a2fb96920e54884dcc26fa87deddeb0682e,3e7bb355fd623b74a5aa53bb3adacba7c48067a9,2021-09-01T14:33:00+08:00,@louislam/better-sqlite3-with-prebuilds,"revert back to node-sqlite3, as better-sqlite3 causes a lot of installation problems",False,0,,,,
louislam/uptime-kuma,0d65918a6a215e5d7ccee760ba85209ddc37776e,8c5d1945be03d3a1b1f5270fe75577102264884c,2021-08-31T19:56:44+08:00,bcrypt,"change bcrypt to bcryptjs, use my own prebuilt better-sqlite3, supports more prebuilt",False,0,,,,
louislam/uptime-kuma,0d65918a6a215e5d7ccee760ba85209ddc37776e,8c5d1945be03d3a1b1f5270fe75577102264884c,2021-08-31T19:56:44+08:00,better-sqlite3,"change bcrypt to bcryptjs, use my own prebuilt better-sqlite3, supports more prebuilt",False,0,,,,
louislam/uptime-kuma,2f50fc4c001ba30230149a6001f9258d699b3589,a02edf1b4ffc714bef1672286113f00b7342d568,2021-08-23T17:27:03+08:00,@louislam/sqlite3,"plan to switch to better-sqlite3, drop node-sqlite3",False,0,,,,
louislam/uptime-kuma,d3e24df2259d8b0e8a8a2dd06c89c7c98efb7cc7,8350bff6296c528fcedd359d8bd514b6bac6df10,2021-08-06T18:22:30+08:00,sqlite3,fix high severity vulnerabilities by using my fork sqlite3 package,False,0,3313,3313,3.1721,3.1721
louislam/uptime-kuma,7acb2655591c741af996eac1091119cca94fd6c5,582fb2fe29dba6a3cbcc64139caeb843238cfcd8,2021-07-22T09:01:51+01:00,bcryptjs,"Remove bcryptjs and node-gyp, they should not be here...",False,0,2647,2647,2.932,2.932
louislam/uptime-kuma,7acb2655591c741af996eac1091119cca94fd6c5,582fb2fe29dba6a3cbcc64139caeb843238cfcd8,2021-07-22T09:01:51+01:00,node-gyp,"Remove bcryptjs and node-gyp, they should not be here...",False,0,2647,2647,2.932,2.932
louislam/uptime-kuma,613c42b6d8e53566516ee5e498c4ca48bae979d4,a6e16116f2d12c5d169d13c98bf374cff79b51ca,2021-07-12T14:13:36+01:00,discord.js,"Discord revamp! Changed from bot to webhook, removed discord.js dep",False,0,2075,2099,2.7013,2.7792
typicode/json-server,15d38f94df83ce87ddc6a184b6e78ad8775764a2,1bd0771cee2cb65870a14322bfcfc2ff82eadd4c,2024-01-09T03:06:37+01:00,zod,chore: remove unused dependency,False,0,,,,
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,body-parser,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,chalk,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,compression,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,connect-pause,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,cors,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,errorhandler,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,express,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,express-urlrewrite,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,json-parse-helpfulerror,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,lodash,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,lodash-id,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,method-override,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,morgan,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,nanoid,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,please-upgrade-node,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,pluralize,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,server-destroy,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,ef141aa530c101698eab44a0eca533e793888609,702377c13a52079f418fe8e889c57a6034f7cdd5,2024-01-02T02:44:13+01:00,yargs,V1 (#1468),False,0,2895,1063,1.4282,2.3448
typicode/json-server,e11a8617d140f1c88fcf142c06b043482311d8c3,e2be883214a21c45314fdda2eab1b64e4d843454,2023-09-29T15:33:19+02:00,standard,fix: move standard to devDependencies (#1454),False,0,2895,2895,1.4282,1.4282
typicode/json-server,bd3fa55e4e60353bd8d443b3fa77bd0cc0b0c3bd,04248d1a16eca1770936568316a2aab8ea9f82f0,2022-11-03T01:54:27+01:00,update-notifier,remove update-notifier (#1365),False,0,2849,2846,1.4298,1.4298
typicode/json-server,608da7c45da0516cc57f2fe74554f90f50981b62,18d72e6c3b45793666986ac78a160d6daf57fdee,2020-09-29T23:56:51+02:00,request,Replace deprecated request module with native. (#1175),False,0,,,,
typicode/json-server,8c37ce45002c68335ade936831f0c4d29f9a008d,574cb817dc0bb2a67cd5ed38a0fc3211d4058804,2020-02-12T00:37:15+01:00,object-assign,Remove dependency,False,0,,,,
typicode/json-server,84d989294b73bfe75eb19108b506b73fb11fb67a,3707376b8ab06e232e0a9bbe34eab9a292305e95,2017-10-10T23:49:50+02:00,shortid,Replace shortid to nanoid (#655),False,0,2564,2564,1.4608,1.4608
typicode/json-server,92532128da5ef7fd0bb936d84e5209db2fee8b14,fbdeb3179463faa321cef6f40db74eb8173a9e3b,2017-02-20T23:57:30+01:00,underscore-db,Use lodash-id,False,0,2452,2452,1.5231,1.5231
typicode/json-server,2b26630ac6379fba77eb104b22e83b41a004b52e,44bdfb490a986e9666abc2c4da5acd2b61b053cc,2016-11-12T01:59:43+01:00,chokidar,v0.9.0 (#404),False,0,2253,2347,1.5569,1.5314
typicode/json-server,2b26630ac6379fba77eb104b22e83b41a004b52e,44bdfb490a986e9666abc2c4da5acd2b61b053cc,2016-11-12T01:59:43+01:00,node-uuid,v0.9.0 (#404),False,0,2253,2347,1.5569,1.5314
typicode/json-server,9d1451c71bafb8fd43c854831aa2765a4c029612,32c76f4a3fa45945891b57a513a2490a22f28cc1,2016-06-30T22:57:53+02:00,got,use request for Node 0.12 compatibility,False,0,2067,2064,1.5277,1.5299
typicode/json-server,8ef3065c12375cc0a52bff7cdd323b389a45b5cb,e8fe1ad89a7188a53631b632003f7814deddcc1c,2015-05-25T14:54:15+02:00,underscore,Use lodash,False,0,906,906,1.8605,1.8605
typicode/json-server,db7712ac11f5492f35c8b37c5fe8ade60db736a2,7af6e40a8421e203cb47a10a78a3899dc913b9a7,2015-05-23T10:26:56-04:00,underscore,"replaced underscore with lodash, expanded querying capability to search through nested objects and arrays",False,0,849,870,1.8125,1.8889
typicode/json-server,c5167e6979b41739b533cfc1146ac10d5757662d,a023821381616f77eb6e4d006059151792751899,2015-05-22T02:15:07+02:00,underscore.inflections,Fix pluralization,False,0,849,849,1.8125,1.8125
typicode/json-server,d4f4c33679eaa0cfe7d7da1bffd8c736ffdf929f,419245a4e6216e9e5dc99a919c22a1c0ff8ba5d6,2015-05-04T19:23:48+02:00,serve-static,Use express.static and remove a dependency,False,0,828,828,1.6707,1.6707
typicode/json-server,419245a4e6216e9e5dc99a919c22a1c0ff8ba5d6,ca5156b372d69477c2c53b3723a750b52c2f99ec,2015-05-04T17:20:43+02:00,superagent,Remove unused dependency,False,0,828,828,1.6707,1.6707
typicode/json-server,6d88075ff2d1e405b8c393abe056dacbacf689e7,9c177806569f829e43848dbe1b9ba1a67873475e,2014-10-13T15:56:47+02:00,minimist,Refactor and update to LowDB 0.4,False,0,700,687,1.6301,1.6377
typicode/json-server,a69f706fb64e1517f82defa63f3bcc43bde31464,7b5ca69ef15181b906f9cc46b6bee1350b51de1c,2014-04-02T04:39:17+02:00,low,Update package.json,False,0,457,457,1.463,1.463
typicode/json-server,edf553c0ebdacb2261f12cdb290e679b56c501dd,c3fa967a0a6abfd8cec1f16649efe766cdd07599,2014-03-19T15:13:36+01:00,commander,Going back to express,False,0,426,416,1.3396,1.3654
typicode/json-server,edf553c0ebdacb2261f12cdb290e679b56c501dd,c3fa967a0a6abfd8cec1f16649efe766cdd07599,2014-03-19T15:13:36+01:00,logan,Going back to express,False,0,426,416,1.3396,1.3654
typicode/json-server,edf553c0ebdacb2261f12cdb290e679b56c501dd,c3fa967a0a6abfd8cec1f16649efe766cdd07599,2014-03-19T15:13:36+01:00,moment,Going back to express,False,0,426,416,1.3396,1.3654
typicode/json-server,edf553c0ebdacb2261f12cdb290e679b56c501dd,c3fa967a0a6abfd8cec1f16649efe766cdd07599,2014-03-19T15:13:36+01:00,restify,Going back to express,False,0,426,416,1.3396,1.3654
typicode/json-server,edf553c0ebdacb2261f12cdb290e679b56c501dd,c3fa967a0a6abfd8cec1f16649efe766cdd07599,2014-03-19T15:13:36+01:00,ecstatic,Going back to express,False,0,426,416,1.3396,1.3654
typicode/json-server,bc36ab093ef3bd751b1d3bf7553fa896f80427d1,0076e2e91bac6f0671ec76d707b33855313dc9e6,2013-12-17T00:20:20+01:00,request,Fix --url option,False,0,713,714,1.3367,1.3367
hakimel/reveal.js,ab273a19f22c963e9ea33dca9d72d33fc03c6377,a0a1ae193f0b18391a934a3f46e22527c4430fc4,2020-05-08T20:21:51+02:00,highlight.js,move dependencies to dev,False,0,,,,
hakimel/reveal.js,ab273a19f22c963e9ea33dca9d72d33fc03c6377,a0a1ae193f0b18391a934a3f46e22527c4430fc4,2020-05-08T20:21:51+02:00,marked,move dependencies to dev,False,0,,,,
hakimel/reveal.js,93cdf8cfccb005d5b14570eb8f265cb48bcb0fc5,f138f507a04da117f92ee6fc85a9e88b442b432f,2020-04-22T13:22:01+02:00,express,move multiplex plugin out to reveal/reveal-multiplex repo,False,0,,,,
hakimel/reveal.js,93cdf8cfccb005d5b14570eb8f265cb48bcb0fc5,f138f507a04da117f92ee6fc85a9e88b442b432f,2020-04-22T13:22:01+02:00,grunt-cli,move multiplex plugin out to reveal/reveal-multiplex repo,False,0,,,,
hakimel/reveal.js,93cdf8cfccb005d5b14570eb8f265cb48bcb0fc5,f138f507a04da117f92ee6fc85a9e88b442b432f,2020-04-22T13:22:01+02:00,mustache,move multiplex plugin out to reveal/reveal-multiplex repo,False,0,,,,
hakimel/reveal.js,93cdf8cfccb005d5b14570eb8f265cb48bcb0fc5,f138f507a04da117f92ee6fc85a9e88b442b432f,2020-04-22T13:22:01+02:00,socket.io,move multiplex plugin out to reveal/reveal-multiplex repo,False,0,,,,
hakimel/reveal.js,d22c7bfad1e97f76815bd3e2b9748c00bb3696c0,6ff28af1b388e965e7210039206f3230b0789da1,2020-04-21T09:36:43+02:00,core-js,tidying up,False,0,,,,
hakimel/reveal.js,d54353c4e12a8a488199933f6af877f9a37344e8,0c8ac8f1ee45beae94b80f2945963971d87bca07,2020-04-16T14:51:34+02:00,highlight.js,switch to rollup for easier build config,False,0,,,,
hakimel/reveal.js,9eb56f8146e9d4d57e579fcc1a40ae370b036e5b,0eb2d81f351478b0625cb61838dc36baf2170aec,2016-03-06T16:52:02+08:00,underscore,Remove unused dependencies.,False,0,,,,
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,@docusaurus/core,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,@docusaurus/plugin-google-analytics,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,@docusaurus/preset-classic,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,@docusaurus/theme-live-codeblock,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,classnames,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,react,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,ed2b96eeafa19563d535c266b10fda6023ca85b1,88c585b11e82ab9fa8d83f1878543ab293c8f0fa,2021-03-30T10:32:39-04:00,react-dom,Switch docs to Vuepress to match other chart.js repositories (#8751),False,0,58335,58433,2.1568,2.1592
chartjs/Chart.js,b8ad2a6a0a49cedbf8c0e84b716721f963f619e6,2bbe244570d3122c6398306e3bf7553d0372ae27,2020-07-13T09:41:42-04:00,@kurkle/color,Registry bugs (#7608),False,0,44606,44604,2.2322,2.231
chartjs/Chart.js,fa79eb8797b03d97a55616a2af19c9ed68a91389,795c86e95b73c95a599cfd5ca16401dc3c6e6699,2020-02-07T19:24:29-05:00,chartjs-color,Switch from chartjs-color to @kurkle/color (#7059),False,0,43443,43443,2.1531,2.1526
chartjs/Chart.js,8f0de52c4e446b33c4dbcf0e738f67eabdd43f6d,7f97adf5a05d59ce388f62d958926f598fa0bcf5,2019-11-15T13:13:33-05:00,moment,Remove moment from dependencies (#6745),False,0,42088,42088,2.0303,2.0303
juliangarnier/anime,4d7be28f2731782e516852147370a67be5fb5f4a,162198c0651edf5aa090be4ac9f7ec07a3fbda37,2017-05-31T17:41:12+02:00,google-closure-compiler-js,dependencies > devDependencies #149,False,0,,,,
juliangarnier/anime,e097f7b56442db5281cdea857cacaa9ae7e80339,1e00b03a5c35f8f504fd74e34cc69694eb225f47,2017-02-18T20:03:30+01:00,node-minify,Replace node-minify by GCC,False,0,,,,
lodash/lodash,4d3f4e096b0a0f44bf06c9dec5476bc6e322d646,7629bca62d7e255f622a0b078f59982c26532fda,2012-11-06T07:47:57-08:00,tar,Remove `tar` module dependency from package.json and cleanup /vendors.,False,0,,,,
adam-p/markdown-here,e243649d600b9e2787f97aa09f3862e44190b53b,09ab28c8feab735db28f94d09da0b1b30214a8f9,2025-06-30T19:19:38-04:00,markdown-it,remove unused dependency,False,0,,,,
adam-p/markdown-here,de6f1f52d69947b8890738c594eee711deddb7fb,69b3808615938e42c1b0321e50ecb07d648f3f38,2025-06-30T08:30:47-04:00,metascript,remove defunct Safari support; remove precompilation,False,0,,,,
adam-p/markdown-here,9ab5307f6fb6048293d6d0d0acae4fc7f6844237,e8daf1b637e18968091fab24b1a140a20410f2a4,2012-09-01T23:36:38-04:00,tako,Removed pointless static file server. Added Sublime project files to gitignore.,False,0,,,,
adam-p/markdown-here,93ffeb6ac40f09ac9ede466241a66078b4a57167,4137d4effb5841044325baada8aef38ad540fd7e,2012-07-02T09:04:51-04:00,express,Changed test server to use tako instead of express. Been having trouble with express since node went to 0.8.,False,0,,,,
gorhill/uBlock,387983532447093bc0995809fd7c36b68fa3966c,f1106acf4b52dbf9378cb6cf4065c67a7b12d7b3,2021-08-02T09:17:56-04:00,rollup,Remove bundle generation from Node.js package (#3796),False,0,,,,
gorhill/uBlock,387983532447093bc0995809fd7c36b68fa3966c,f1106acf4b52dbf9378cb6cf4065c67a7b12d7b3,2021-08-02T09:17:56-04:00,rollup-plugin-terser,Remove bundle generation from Node.js package (#3796),False,0,,,,
angular/angular.js,295213df9537666254626ffe3e4a6013122e4802,a31c207bf1da10c6a1fbbaf289cafe19f481ad41,2020-05-26T17:39:51+03:00,firebase,chore(*): clean up `package.json` and CircleCI config,False,0,,,,
angular/angular.js,295213df9537666254626ffe3e4a6013122e4802,a31c207bf1da10c6a1fbbaf289cafe19f481ad41,2020-05-26T17:39:51+03:00,firebase-tools,chore(*): clean up `package.json` and CircleCI config,False,0,,,,
angular/angular.js,295213df9537666254626ffe3e4a6013122e4802,a31c207bf1da10c6a1fbbaf289cafe19f481ad41,2020-05-26T17:39:51+03:00,node-glob,chore(*): clean up `package.json` and CircleCI config,False,0,,,,
angular/angular.js,e7ac7aa43b88932a08140c2dabb8000e285f06d7,37781ed14587f96a97e5cbb6e29a66399f84a6fd,2014-02-03T19:25:47-05:00,grunt-contrib-jshint,"chore(Gruntfile.js, package.json): use load-grunt-tasks and move grunt-contrib-jshint into devDependencies",False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,grunt,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,grunt-contrib-clean,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,grunt-contrib-compress,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,grunt-contrib-connect,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,grunt-contrib-copy,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,jasmine-node,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,q,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,q-fs,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,qq,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,shelljs,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,karma,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,yaml-js,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,eb21eb5a06814e061983570e7e5b67322dc9e9ed,5a34464198f1ca108ddd085181a832d3aa181c31,2013-05-21T03:39:36-07:00,showdown,chore(package.json): use `devDependencies` instead of `dependencies`,False,0,,,,
angular/angular.js,c2e215fab6ba73e195f8c32701cfb6e88e8e1ebd,61f2767ce65562257599649d9eaf9da08f321655,2013-04-01T12:24:27-07:00,testacular,chore: use Karma,False,0,,,,
